Created on 10-17-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume BTC
2019-07-23,LTCBTC,0.009209,0.00924,0.008967,0.009153,4040.12,36.63
2019-07-22,LTCBTC,0.009424,0.00944,0.008902,0.009209,5773.78,52.52
2019-07-21,LTCBTC,0.009323,0.009483,0.009158,0.009424,3971.78,37.07
2019-07-20,LTCBTC,0.009379,0.009802,0.009303,0.009323,4932.56,46.93
2019-07-19,LTCBTC,0.009499,0.009586,0.009161,0.009379,4773.2,44.71
2019-07-18,LTCBTC,0.009317,0.00997,0.009107,0.009499,16398.22,155.83
2019-07-17,LTCBTC,0.00843,0.009626,0.008318,0.009317,19848.93,180.33
2019-07-16,LTCBTC,0.008339,0.008491,0.00798,0.00843,11436.42,94.75
2019-07-15,LTCBTC,0.008491,0.008841,0.008273,0.008339,9295.69,79.57
2019-07-14,LTCBTC,0.008884,0.008977,0.008482,0.008491,8297.5,72.08
2019-07-13,LTCBTC,0.008852,0.009112,0.008823,0.008884,3761.64,33.81
2019-07-12,LTCBTC,0.009101,0.00919,0.008792,0.008852,10544.75,95.56
2019-07-11,LTCBTC,0.008944,0.0092,0.008456,0.009101,30802.62,272.52
2019-07-10,LTCBTC,0.009496,0.01,0.008205,0.008944,34897.06,308.25
2019-07-09,LTCBTC,0.01002,0.01004,0.009431,0.009496,14696.11,141.84
2019-07-08,LTCBTC,0.0105,0.0105,0.009814,0.01002,8282.95,83.93
2019-07-07,LTCBTC,0.01053,0.01061,0.01032,0.0105,13905.68,145.52
2019-07-06,LTCBTC,0.01077,0.01077,0.01036,0.01053,3391.56,35.58
2019-07-05,LTCBTC,0.01075,0.01095,0.01046,0.01077,6070.79,65.09
2019-07-04,LTCBTC,0.0102,0.0108,0.01004,0.01075,17890.19,188.65
2019-07-03,LTCBTC,0.01098,0.01098,0.01011,0.0102,7746.17,81.53
2019-07-02,LTCBTC,0.01158,0.012,0.01073,0.01098,13934.53,157.09
2019-07-01,LTCBTC,0.01137,0.01176,0.01109,0.01158,9720.07,110.35
2019-06-30,LTCBTC,0.01122,0.0121,0.01081,0.01137,16225.74,183.81
2019-06-29,LTCBTC,0.009648,0.01155,0.009629,0.01122,17451.45,189.22
2019-06-28,LTCBTC,0.01025,0.01047,0.009643,0.009648,14945.2,150.28
2019-06-27,LTCBTC,0.01009,0.0125,0.009421,0.01025,49599.26,509.77
2019-06-26,LTCBTC,0.01154,0.01163,0.00975,0.01009,57162.01,604.11
2019-06-25,LTCBTC,0.01229,0.014,0.0113,0.01154,24879.26,295.28
2019-06-24,LTCBTC,0.01264,0.014,0.01207,0.01229,9896.17,122.56
2019-06-23,LTCBTC,0.01325,0.01327,0.0124,0.01264,13172.1,166.9
2019-06-22,LTCBTC,0.01362,0.01379,0.01261,0.01325,18988.15,249.21
2019-06-21,LTCBTC,0.01425,0.01447,0.01362,0.01362,16352.02,230.73
2019-06-20,LTCBTC,0.01473,0.01475,0.01387,0.01425,8549.75,122.02
2019-06-19,LTCBTC,0.01491,0.01529,0.01458,0.01473,11592.66,173.64
2019-06-18,LTCBTC,0.01439,0.01512,0.01423,0.01491,10078.67,148.26
2019-06-17,LTCBTC,0.01524,0.01524,0.01403,0.01439,13969.72,202.25
2019-06-16,LTCBTC,0.01556,0.01561,0.01455,0.01524,13988.67,208.45
2019-06-15,LTCBTC,0.01525,0.01585,0.01524,0.01556,14150.15,221.71
2019-06-14,LTCBTC,0.01592,0.01601,0.01496,0.01525,11807.82,182.43
2019-06-13,LTCBTC,0.01666,0.01676,0.01553,0.01592,16459.55,268.7
2019-06-12,LTCBTC,0.01723,0.01774,0.01553,0.01666,27589.61,472.73
2019-06-11,LTCBTC,0.01622,0.0177,0.01598,0.01723,17861.57,301.44
2019-06-10,LTCBTC,0.01504,0.01629,0.01285,0.01622,16004.91,249.04
2019-06-09,LTCBTC,0.01498,0.01504,0.01462,0.01504,4239.03,63.15
2019-06-08,LTCBTC,0.01464,0.0152,0.01447,0.01498,4672.86,68.86
2019-06-07,LTCBTC,0.0143,0.0154,0.01412,0.01464,13866.09,201.7
2019-06-06,LTCBTC,0.01332,0.01445,0.01325,0.0143,6489.52,89.56
2019-06-05,LTCBTC,0.0133,0.0134,0.01311,0.01332,3265.64,43.29
2019-06-04,LTCBTC,0.01309,0.01356,0.01286,0.0133,13537.76,178.65
2019-06-03,LTCBTC,0.01315,0.01336,0.01282,0.01309,3681.13,48.2
2019-06-02,LTCBTC,0.01311,0.0133,0.01305,0.01315,1568.17,20.63
2019-06-01,LTCBTC,0.0134,0.01355,0.01307,0.01311,2492.95,33.21
2019-05-31,LTCBTC,0.01307,0.0134,0.01278,0.0134,3917.57,51.16
2019-05-30,LTCBTC,0.01328,0.01356,0.01267,0.01307,8964.98,116.94
2019-05-29,LTCBTC,0.01317,0.01355,0.01284,0.01328,3451.23,45.79
2019-05-28,LTCBTC,0.0133,0.01344,0.01297,0.01317,3026.81,39.8
2019-05-27,LTCBTC,0.01287,0.0145,0.01267,0.0133,9723.07,128.73
2019-05-26,LTCBTC,0.0128,0.01331,0.01224,0.01287,9896.12,126.97
2019-05-25,LTCBTC,0.01259,0.01462,0.01242,0.0128,7684.24,98.85
2019-05-24,LTCBTC,0.01131,0.0128,0.01127,0.01259,8858.59,109.22
2019-05-23,LTCBTC,0.01148,0.01154,0.01119,0.01131,1808.14,20.59
2019-05-22,LTCBTC,0.01146,0.01172,0.01101,0.01148,5926.06,67.5
2019-05-21,LTCBTC,0.01146,0.0117,0.01132,0.01146,2716.69,31.16
2019-05-20,LTCBTC,0.01162,0.01167,0.01137,0.01146,2304.82,26.59
2019-05-19,LTCBTC,0.01196,0.01198,0.01158,0.01162,4900.72,57.45
2019-05-18,LTCBTC,0.01223,0.01223,0.0118,0.01196,2751.27,32.91
2019-05-17,LTCBTC,0.01214,0.01257,0.0117,0.01223,7374.65,89.5
2019-05-16,LTCBTC,0.01253,0.01289,0.01154,0.01214,11700.12,143.03
2019-05-15,LTCBTC,0.01144,0.01294,0.01135,0.01253,19481.43,236.23
2019-05-14,LTCBTC,0.01121,0.01172,0.01101,0.01144,9415.34,106.92
2019-05-13,LTCBTC,0.01213,0.01236,0.01111,0.01121,13133.79,152.13
2019-05-12,LTCBTC,0.01223,0.01263,0.012,0.01213,8508.16,104.27
2019-05-11,LTCBTC,0.01211,0.01325,0.01148,0.01223,18000.16,226.37
2019-05-10,LTCBTC,0.01198,0.01247,0.01162,0.01211,8145.72,98.05
2019-05-09,LTCBTC,0.01242,0.01245,0.01187,0.01198,6233.33,75.92
2019-05-08,LTCBTC,0.01276,0.01276,0.01239,0.01242,5513.16,69.16
2019-05-07,LTCBTC,0.01307,0.01352,0.01287,0.01291,1594.25,20.76
2019-05-06,LTCBTC,0.0131,0.01445,0.01264,0.01307,4637.57,60.62
2019-05-05,LTCBTC,0.01337,0.01344,0.0131,0.0131,1634.9,21.62
2019-05-04,LTCBTC,0.01376,0.01414,0.0132,0.01337,2898.1,39.26
2019-05-03,LTCBTC,0.0134,0.01396,0.01285,0.01376,4282.06,57.8
2019-05-02,LTCBTC,0.0136,0.01371,0.01326,0.0134,2498.7,33.67
2019-05-01,LTCBTC,0.01395,0.01408,0.01345,0.0136,1849.47,25.29
2019-04-30,LTCBTC,0.01294,0.014,0.01294,0.01395,4602.48,62.49
2019-04-29,LTCBTC,0.01314,0.01319,0.01275,0.01294,3608.25,46.73
2019-04-28,LTCBTC,0.01368,0.01368,0.01304,0.01314,4048.36,53.83
2019-04-27,LTCBTC,0.01392,0.01392,0.01355,0.01368,3530.54,48.64
2019-04-26,LTCBTC,0.01373,0.01395,0.01363,0.01392,6393.19,88.32
2019-04-25,LTCBTC,0.01348,0.01392,0.01336,0.01373,11404.21,154.32
2019-04-24,LTCBTC,0.01345,0.01351,0.01287,0.01348,9567.95,126.62
2019-04-23,LTCBTC,0.01431,0.01433,0.01333,0.01345,10822.09,150.59
2019-04-22,LTCBTC,0.0146,0.01468,0.01417,0.01431,5237.03,75.08
2019-04-21,LTCBTC,0.01533,0.01535,0.01402,0.0146,5862.61,85.38
2019-04-20,LTCBTC,0.01559,0.01559,0.01515,0.01533,2761.61,42.31
2019-04-19,LTCBTC,0.01555,0.01574,0.01537,0.01559,2056.39,31.97
2019-04-18,LTCBTC,0.01516,0.0166,0.01516,0.01555,6246.29,97.46
2019-04-17,LTCBTC,0.01555,0.01557,0.01513,0.01516,2305.0,35.22
2019-04-16,LTCBTC,0.01552,0.01573,0.01541,0.01555,1842.11,28.69
2019-04-15,LTCBTC,0.01621,0.01633,0.015,0.01552,6028.2,94.77
2019-04-14,LTCBTC,0.0154,0.01627,0.01516,0.01621,3364.37,52.34
2019-04-13,LTCBTC,0.01558,0.01592,0.01512,0.0154,1570.87,24.18
2019-04-12,LTCBTC,0.01576,0.01585,0.01535,0.01558,2349.66,36.55
2019-04-11,LTCBTC,0.01662,0.01662,0.01505,0.01576,10504.91,164.72
2019-04-10,LTCBTC,0.01668,0.01698,0.01641,0.01662,2760.0,46.08
2019-04-09,LTCBTC,0.0169,0.01718,0.01501,0.01668,7052.1,115.63
2019-04-08,LTCBTC,0.01767,0.01784,0.0167,0.0169,11671.02,198.61
2019-04-07,LTCBTC,0.01831,0.01855,0.01751,0.01767,2077.23,37.36
2019-04-06,LTCBTC,0.01763,0.0188,0.01713,0.01831,9832.44,178.25
2019-04-05,LTCBTC,0.0173,0.01789,0.01721,0.01763,6007.41,105.32
2019-04-04,LTCBTC,0.01721,0.01778,0.01672,0.0173,10940.51,188.2
2019-04-03,LTCBTC,0.01579,0.0189,0.01568,0.01721,40676.33,702.65
2019-04-02,LTCBTC,0.01458,0.01599,0.01338,0.01579,20511.44,299.75
2019-04-01,LTCBTC,0.01476,0.01476,0.01453,0.01458,2480.16,36.25
2019-03-19,LTCBTC,0.01484,0.01496,0.01484,0.01488,97.66,1.45
2019-03-18,LTCBTC,0.01525,0.0155,0.0144,0.01484,4389.11,65.17
2019-03-17,LTCBTC,0.01527,0.01531,0.01507,0.01525,2574.68,39.1
2019-03-16,LTCBTC,0.01492,0.01568,0.01488,0.01527,6469.16,98.96
2019-03-15,LTCBTC,0.0144,0.01499,0.0144,0.01492,7117.66,105.07
2019-03-14,LTCBTC,0.0143,0.015,0.01388,0.0144,8528.67,122.71
2019-03-13,LTCBTC,0.01457,0.0146,0.009578,0.0143,11622.58,160.22
2019-03-12,LTCBTC,0.01415,0.01461,0.01372,0.01457,5368.49,77.02
2019-03-11,LTCBTC,0.01447,0.01457,0.01394,0.01415,4898.38,69.66
2019-03-10,LTCBTC,0.01466,0.01471,0.01439,0.01447,3199.22,46.35
2019-03-09,LTCBTC,0.01436,0.01511,0.01397,0.01466,8976.76,132.72
2019-03-08,LTCBTC,0.0146,0.01474,0.01413,0.01436,6890.91,98.92
2019-03-07,LTCBTC,0.01437,0.01515,0.01396,0.0146,9999.29,145.22
2019-03-06,LTCBTC,0.01363,0.01456,0.01342,0.01437,12895.39,182.67
2019-03-05,LTCBTC,0.0123,0.01421,0.01224,0.01363,19874.11,267.46
2019-03-04,LTCBTC,0.01257,0.01258,0.01213,0.0123,8738.64,107.17
2019-03-03,LTCBTC,0.01269,0.01278,0.01248,0.01257,1065.28,13.42
2019-03-02,LTCBTC,0.01229,0.01287,0.01229,0.01269,3882.59,49.25
2019-03-01,LTCBTC,0.01198,0.01269,0.01193,0.01229,7312.86,90.4
2019-02-28,LTCBTC,0.01184,0.01209,0.01181,0.01198,4222.61,50.31
2019-02-27,LTCBTC,0.01176,0.01186,0.01157,0.01184,2995.62,35.15
2019-02-26,LTCBTC,0.01189,0.01195,0.01161,0.01176,4595.24,54.21
2019-02-25,LTCBTC,0.01167,0.01219,0.01158,0.01189,6508.91,77.37
2019-02-24,LTCBTC,0.01249,0.01275,0.01145,0.01167,14935.77,177.82
2019-02-23,LTCBTC,0.01245,0.01275,0.01222,0.01249,3197.96,39.91
2019-02-22,LTCBTC,0.01241,0.01259,0.01226,0.01245,5640.92,70.39
2019-02-21,LTCBTC,0.01299,0.01299,0.01222,0.01241,9906.72,122.42
2019-02-20,LTCBTC,0.01204,0.01312,0.01193,0.01299,13326.77,168.94
2019-02-19,LTCBTC,0.01227,0.01244,0.01201,0.01204,7310.81,89.24
2019-02-18,LTCBTC,0.01195,0.01254,0.01183,0.01227,11130.33,135.48
2019-02-17,LTCBTC,0.012,0.01219,0.01188,0.01195,5112.47,61.13
2019-02-16,LTCBTC,0.01182,0.01218,0.01174,0.012,6257.85,75.36
2019-02-15,LTCBTC,0.0115,0.0126,0.01147,0.01182,9846.53,117.0
2019-02-14,LTCBTC,0.01154,0.01169,0.0113,0.0115,4669.59,53.67
2019-02-13,LTCBTC,0.01209,0.01221,0.01128,0.01154,6315.89,73.79
2019-02-12,LTCBTC,0.01182,0.01226,0.01169,0.01209,5835.49,70.18
2019-02-11,LTCBTC,0.01273,0.01273,0.01155,0.01182,13330.86,159.15
2019-02-10,LTCBTC,0.01222,0.01298,0.01167,0.01273,8757.34,108.65
2019-02-09,LTCBTC,0.01175,0.01268,0.01159,0.01222,12730.05,154.44
2019-02-08,LTCBTC,0.009755,0.012,0.009711,0.01175,40349.61,442.44
2019-02-07,LTCBTC,0.009669,0.009821,0.009642,0.009755,8811.65,85.93
2019-02-06,LTCBTC,0.009897,0.00991,0.009508,0.009669,3908.89,37.56
2019-02-05,LTCBTC,0.009856,0.00994,0.00976,0.009897,1984.8,19.55
2019-02-04,LTCBTC,0.009668,0.009929,0.009649,0.009856,3422.65,33.8
2019-02-03,LTCBTC,0.009867,0.01,0.0096,0.009668,7553.99,74.23
2019-02-02,LTCBTC,0.009422,0.01,0.009422,0.009867,3163.68,30.61
2019-02-01,LTCBTC,0.009145,0.009639,0.009028,0.009422,4943.92,46.26
2019-01-31,LTCBTC,0.009174,0.009283,0.009081,0.009145,1545.07,14.14
2019-01-30,LTCBTC,0.00905,0.009192,0.008982,0.009174,2075.11,18.91
2019-01-29,LTCBTC,0.008992,0.009116,0.008892,0.00905,783.23,7.06
2019-01-28,LTCBTC,0.009081,0.009131,0.008803,0.008992,3236.14,28.9
2019-01-27,LTCBTC,0.009195,0.009232,0.008969,0.009081,2672.89,24.42
2019-01-26,LTCBTC,0.009171,0.009349,0.009146,0.009195,1646.26,15.26
2019-01-25,LTCBTC,0.009102,0.009209,0.008996,0.009171,3892.43,35.35
2019-01-24,LTCBTC,0.008894,0.00925,0.008793,0.009102,2817.9,25.54
2019-01-23,LTCBTC,0.008808,0.008969,0.00877,0.008894,3426.1,30.43
2019-01-22,LTCBTC,0.008746,0.00899,0.00852,0.008808,3303.16,28.92
2019-01-21,LTCBTC,0.00866,0.008775,0.00866,0.008746,961.34,8.36
2019-01-20,LTCBTC,0.008734,0.008967,0.008613,0.00866,1877.45,16.52
2019-01-19,LTCBTC,0.008548,0.008855,0.008548,0.008734,2398.9,20.82
2019-01-18,LTCBTC,0.008678,0.00872,0.008491,0.008548,2040.23,17.58
2019-01-17,LTCBTC,0.008696,0.008729,0.008399,0.008678,2117.86,18.05
2019-01-16,LTCBTC,0.008644,0.008758,0.008577,0.008696,2016.75,17.5
2019-01-15,LTCBTC,0.008737,0.008856,0.00853,0.008644,1827.66,15.89
2019-01-14,LTCBTC,0.008499,0.00886,0.008499,0.008737,4455.19,38.69
2019-01-13,LTCBTC,0.008871,0.009062,0.008461,0.008499,2855.05,24.86
2019-01-12,LTCBTC,0.00873,0.00889,0.008666,0.008871,1904.56,16.78
2019-01-11,LTCBTC,0.009181,0.009209,0.00866,0.00873,5303.29,47.33
2019-01-10,LTCBTC,0.009637,0.009747,0.0089,0.009181,14906.91,138.03
2019-01-09,LTCBTC,0.009806,0.00996,0.00961,0.009637,3878.95,37.83
2019-01-08,LTCBTC,0.0094,0.0118,0.0094,0.009806,7642.69,75.9
2019-01-07,LTCBTC,0.009631,0.009734,0.00931,0.0094,4524.84,42.98
2019-01-06,LTCBTC,0.009089,0.0101,0.009044,0.009631,13214.5,127.69
2019-01-05,LTCBTC,0.008386,0.009408,0.008386,0.009089,18086.94,162.32
2019-01-04,LTCBTC,0.008339,0.00856,0.008276,0.008386,3307.24,27.81
2019-01-03,LTCBTC,0.008485,0.008508,0.008199,0.008339,5294.54,43.99
2019-01-02,LTCBTC,0.008293,0.008579,0.00829,0.008485,5648.91,47.82
2019-01-01,LTCBTC,0.008095,0.0085,0.008006,0.008293,6914.54,57.21
2018-12-31,LTCBTC,0.008249,0.008256,0.008032,0.008095,6360.5,51.64
2018-12-30,LTCBTC,0.008197,0.008316,0.008126,0.008249,3061.17,25.25
2018-12-29,LTCBTC,0.008303,0.00846,0.008044,0.008197,5374.74,44.24
2018-12-28,LTCBTC,0.00775,0.0085,0.007727,0.008303,10108.2,81.92
2018-12-27,LTCBTC,0.008018,0.008095,0.0076,0.00775,3586.43,28.08
2018-12-26,LTCBTC,0.008141,0.00829,0.007832,0.008018,5378.2,43.12
2018-12-25,LTCBTC,0.008173,0.008255,0.008,0.008141,7119.61,57.77
2018-12-24,LTCBTC,0.008373,0.008625,0.00807,0.008173,15312.76,129.57
2018-12-23,LTCBTC,0.00794,0.0085,0.00794,0.008373,7217.53,59.86
2018-12-22,LTCBTC,0.007878,0.007996,0.007828,0.00794,2493.78,19.72
2018-12-21,LTCBTC,0.007915,0.007998,0.007736,0.007878,7442.48,58.6
2018-12-20,LTCBTC,0.007882,0.008036,0.007669,0.007915,7793.28,61.12
2018-12-19,LTCBTC,0.008186,0.008458,0.007812,0.007882,12073.6,97.38
2018-12-18,LTCBTC,0.008264,0.008509,0.00803,0.008186,6815.53,55.62
2018-12-17,LTCBTC,0.007877,0.00852,0.007874,0.008264,20933.74,173.58
2018-12-16,LTCBTC,0.007347,0.00818,0.007334,0.007877,14831.46,118.17
2018-12-15,LTCBTC,0.007235,0.0074,0.007157,0.007347,3920.72,28.72
2018-12-14,LTCBTC,0.007,0.007245,0.00691,0.007235,7171.28,50.8
2018-12-13,LTCBTC,0.006998,0.007088,0.006965,0.007,3962.43,27.79
2018-12-12,LTCBTC,0.006924,0.007178,0.0065,0.006998,6207.85,43.28
2018-12-11,LTCBTC,0.007022,0.007135,0.006873,0.006928,4393.54,30.7
2018-12-10,LTCBTC,0.00715,0.007181,0.006935,0.007022,6867.66,48.51
2018-12-09,LTCBTC,0.00711,0.007475,0.007109,0.00715,7633.84,55.31
2018-12-08,LTCBTC,0.007325,0.00767,0.006927,0.00711,10412.73,75.38
2018-12-07,LTCBTC,0.007623,0.007673,0.006874,0.007325,14922.11,109.88
2018-12-06,LTCBTC,0.00778,0.007869,0.007489,0.007623,7878.09,60.24
2018-12-05,LTCBTC,0.007876,0.00805,0.007685,0.00778,4540.5,35.62
2018-12-04,LTCBTC,0.007962,0.008,0.007858,0.007876,4490.19,35.67
2018-12-03,LTCBTC,0.00813,0.008161,0.007822,0.007962,8374.39,67.07
2018-12-02,LTCBTC,0.008136,0.008198,0.008059,0.00813,4819.76,39.23
2018-12-01,LTCBTC,0.007955,0.008225,0.007885,0.008136,4354.37,35.26
2018-11-30,LTCBTC,0.0079,0.008007,0.007775,0.007955,4495.32,35.46
2018-11-29,LTCBTC,0.008143,0.008216,0.007868,0.0079,7886.17,63.5
2018-11-28,LTCBTC,0.008139,0.008387,0.007918,0.008143,23325.52,190.69
2018-11-27,LTCBTC,0.007798,0.008175,0.007798,0.008139,8224.66,65.64
2018-11-26,LTCBTC,0.007728,0.007955,0.007612,0.007798,12401.77,96.92
2018-11-25,LTCBTC,0.00756,0.007785,0.007441,0.007728,12191.22,92.56
2018-11-24,LTCBTC,0.007399,0.00763,0.007321,0.00756,9850.81,73.5
2018-11-23,LTCBTC,0.007347,0.00758,0.007294,0.007399,5945.19,44.12
2018-11-22,LTCBTC,0.007533,0.0076,0.007327,0.007347,6368.5,47.62
2018-11-21,LTCBTC,0.007395,0.007533,0.007282,0.007533,6370.35,47.11
2018-11-20,LTCBTC,0.007526,0.007704,0.007082,0.007395,27456.87,204.56
2018-11-19,LTCBTC,0.007493,0.007562,0.007074,0.007526,14553.39,106.45
2018-11-18,LTCBTC,0.007535,0.007636,0.007483,0.007493,2244.85,16.94
2018-11-17,LTCBTC,0.007572,0.007618,0.007473,0.007535,2220.69,16.74
2018-11-16,LTCBTC,0.007785,0.007797,0.007557,0.007572,1961.45,15.06
2018-11-15,LTCBTC,0.00762,0.007898,0.00756,0.007785,14800.94,114.25
2018-11-14,LTCBTC,0.007797,0.007945,0.007182,0.00762,19515.23,147.55
2018-11-13,LTCBTC,0.007945,0.007986,0.007708,0.007797,3767.54,29.59
2018-11-12,LTCBTC,0.008021,0.00803,0.007864,0.007945,2686.9,21.31
2018-11-11,LTCBTC,0.008147,0.008158,0.007857,0.008021,2399.96,19.15
2018-11-10,LTCBTC,0.008148,0.008197,0.008112,0.008147,1391.22,11.34
2018-11-09,LTCBTC,0.008125,0.008184,0.008088,0.008148,1170.44,9.52
2018-11-08,LTCBTC,0.008271,0.008341,0.008112,0.008125,1847.75,15.21
2018-11-07,LTCBTC,0.008668,0.00867,0.008198,0.008271,4490.56,37.82
2018-11-06,LTCBTC,0.008347,0.00867,0.008328,0.008668,7322.1,62.09
2018-11-05,LTCBTC,0.008407,0.008481,0.008231,0.008347,2110.19,17.54
2018-11-04,LTCBTC,0.007982,0.008649,0.007978,0.008407,6905.67,57.94
2018-11-03,LTCBTC,0.008055,0.008086,0.007982,0.007982,907.85,7.28
2018-11-02,LTCBTC,0.007896,0.008103,0.007888,0.008055,2317.89,18.53
2018-11-01,LTCBTC,0.007827,0.00793,0.007827,0.007896,1721.23,13.58
2018-10-31,LTCBTC,0.007801,0.00793,0.0077,0.007827,1796.16,14.06
2018-10-30,LTCBTC,0.007758,0.007841,0.007741,0.007801,1910.66,14.85
2018-10-29,LTCBTC,0.008,0.008047,0.007613,0.007758,4130.22,32.3
2018-10-28,LTCBTC,0.00803,0.008058,0.008,0.008,1181.33,9.48
2018-10-27,LTCBTC,0.00806,0.008078,0.008019,0.00803,706.61,5.68
2018-10-26,LTCBTC,0.008098,0.008115,0.008015,0.00806,1907.42,15.38
2018-10-25,LTCBTC,0.008091,0.00812,0.008061,0.008098,2445.53,19.78
2018-10-24,LTCBTC,0.008158,0.008158,0.008057,0.008091,1103.55,8.92
2018-10-23,LTCBTC,0.008082,0.008217,0.00805,0.008158,2540.36,20.58
2018-10-22,LTCBTC,0.008129,0.008191,0.008045,0.008082,1156.84,9.35
2018-10-21,LTCBTC,0.008258,0.008261,0.008129,0.008129,1290.1,10.55
2018-10-20,LTCBTC,0.008226,0.008274,0.008187,0.008258,383.33,3.15
2018-10-19,LTCBTC,0.008081,0.0083,0.008067,0.008226,1739.5,14.21
2018-10-18,LTCBTC,0.00818,0.008229,0.008031,0.008081,1443.53,11.71
2018-10-17,LTCBTC,0.008196,0.008232,0.00814,0.00818,1255.62,10.26
2018-10-16,LTCBTC,0.008318,0.00833,0.008318,0.00833,0.0,0.0
2018-10-15,LTCBTC,0.008274,0.009944,0.00813,0.008318,21099.57,177.81
2018-10-14,LTCBTC,0.008511,0.008536,0.008257,0.008274,1248.74,10.43
2018-10-13,LTCBTC,0.008532,0.008659,0.008489,0.008511,1492.64,12.79
2018-10-12,LTCBTC,0.00819,0.008569,0.008165,0.008532,1297.3,10.92
2018-10-11,LTCBTC,0.008799,0.008827,0.008152,0.00819,11630.24,97.6
2018-10-10,LTCBTC,0.008871,0.008878,0.008747,0.008799,3386.91,29.8
2018-10-09,LTCBTC,0.008964,0.008968,0.008805,0.008871,1856.74,16.44
2018-10-08,LTCBTC,0.008811,0.008988,0.00874,0.008964,2458.71,21.8
2018-10-07,LTCBTC,0.008768,0.008894,0.008722,0.008811,910.33,8.01
2018-10-06,LTCBTC,0.008895,0.00893,0.008658,0.008768,1108.7,9.72
2018-10-05,LTCBTC,0.008883,0.00896,0.008769,0.008895,1474.86,13.05
2018-10-04,LTCBTC,0.008858,0.008966,0.008801,0.008883,1228.98,10.91
2018-10-03,LTCBTC,0.009133,0.009133,0.0088,0.008858,4232.35,37.81
2018-10-02,LTCBTC,0.009144,0.009326,0.009082,0.009133,2008.54,18.44
2018-10-01,LTCBTC,0.009242,0.009343,0.009081,0.009144,2255.58,20.67
2018-09-30,LTCBTC,0.009333,0.009473,0.009146,0.009242,2362.81,21.92
2018-09-29,LTCBTC,0.00933,0.009459,0.00912,0.009333,1208.41,11.23
2018-09-28,LTCBTC,0.009446,0.009593,0.009191,0.00933,5010.69,46.79
2018-09-27,LTCBTC,0.008872,0.009867,0.008788,0.009446,11433.34,109.05
2018-09-26,LTCBTC,0.008956,0.00916,0.008766,0.008872,2470.33,22.09
2018-09-25,LTCBTC,0.008794,0.009059,0.008531,0.008956,4619.9,40.61
2018-09-24,LTCBTC,0.009169,0.009169,0.008667,0.008794,4597.41,40.47
2018-09-23,LTCBTC,0.009009,0.009601,0.00896,0.009169,5646.2,52.21
2018-09-22,LTCBTC,0.008999,0.009173,0.008724,0.009009,2829.42,25.47
2018-09-21,LTCBTC,0.008725,0.009257,0.008489,0.008999,6864.82,60.41
