date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-03-13,46802,145,8448365,58264.5862068966,1.67331969,17999065143.20532799872882841,10756501102.34371566262912745,374086860468.465,0.0000836715225904495,0.08850450921175035416835510759,0.00000435,0.004601262211464267,1.43153608,1514.2236481038362853456,1812.5,3.88784244677484,1917192.58811011125,1812.5,1917192.58811011125,107.83648047,33.36365137166629,0.11546929430752749,1057.76142792282,,-12.905903419460193,17016185.94520979,17109,41836,157796.19170911,166910725.0630112441329708902,6.22719011387011,6586.88150679411562712858491,0.03293077,34.8328982977979631714,260520.72560387,275568774.7182387039242533134,0.09946442491551523,0.060624904028116454,0.08937000071682566
2018-03-14,46973,138,9556635,69250.9782608696,1.50400372,16139207469.89040841249549515,10730829491.80495393127871222,374824339480.747,0.0000652955282823041,0.06192405643659993374882416855,0.00000382,0.00362275797149679712,1.25824483,1193.27656753328071670128,1725,3.69977843947542,1635931.2829403076,1725,1635931.2829403076,154.73598594,30.446612696770632,0.11534313852766082,948.365961124816,,-26.035839026325252,17017910.94520979,19270,45242,109980.30511263,104301577.7629398649503680261,4.83602242179037,4586.319052062384560193756822,0.035326405,33.50236003090950556648,218791.32640664,207494246.5534064785778111782,0.09960129691123706,0.062468403878862405,0.09003387471241471
2018-03-15,48020,144,9142400,63488.8888888889,1.49363368,16007360078.10117798160148639,10717058876.03430010585588659,361844232027.09,0.0000974507222838137,0.09165424762440441844687439605,0.0000039,0.0036680237699433549,1.75801103,1653.44262714425651010373,1800,3.86023007156249,1692934.0476661638,1800,1692934.0476661638,155.48760494,30.63353166163441,0.11374599722427703,940.518915370091,,-22.921194147897488,17019710.94520979,18040,45066,109460.24251995,102949428.5710104904687008154,4.42557206210758,4162.33423574559814491315639,0.03005804,28.27015517895081008164,199442.83055094,187579754.6681109376315279355,0.09955914320846736,0.06202128505007789,0.08996711796215359
2018-03-16,49187,145,9619840,66343.724137931,1.57163742,16762592262.11581672404959117,10665686640.36733035773553878,368641718251.331,0.0000637974507664328,0.06282696481325093080852053036,0.0000039,0.0038406732530541687,1.22778194,1209.10493783101491578802,1812.5,3.88662332211032,1784928.2746565848125,1812.5,1784928.2746565848125,132.88029293,32.451593109228064,0.11755989504353997,984.788013603633,,-27.429356346735105,17021523.44520979,19245,51193,128096.67310448,126148068.2557947796743165758,5.15849660038794,5080.025620277133240145193386,0.02626599,25.86643211743288834167,264078.91646366,260061751.5788474666892884768,0.0995998786348125,0.059076002971041756,0.09018275699843185
2018-03-17,41518,151,8232303,54518.5629139073,1.51523011,16150487643.66706592596358687,10658768938.1630578097474081,386283763857.013,0.0000610553272598049,0.05792454353967168631170200301,0.0000039,0.00370001652506811,0.9449533,896.49816036349827417,1887.5,4.04700034685975,1790713.12591437375,1887.5,1790713.12591437375,304.79478332,31.52094733606978,0.12037082984307844,948.7221859149,,-30.45286484917291,17023410.94520979,15477,36630,55852.04169045,52988071.080373850575842705,4.58449587491455,4349.412947766773840251071795,0.02687143,25.493521808259221307,167930.08389812,159318996.276696957550589988,0.09943830006363802,0.05919105502437288,0.0820952571487043
2018-03-18,41353,145,7566074,52179.8206896552,1.48868929,15856101236.49695993395901355,10651048109.98679038383174003,393018606391.679,0.000135915460143688,0.1265821445797082696898494144,0.00000452,0.00420961156954043868,1.98640445,1849.99804303243624975755,1812.5,3.88577866322299,1688035.6127858506875,1812.5,1688035.6127858506875,300.44675679,31.545339410276785,0.1137291600688715,931.329993261159,,-38.696286373814246,17025223.44520979,14615,37769,56666.3578839,52775078.7061470111713014401,3.2227171347351,3001.413127375462324044583981,0.02931499,27.30192943915094347341,121718.80346181,113360372.4078438440606128378,0.09919542968528916,0.05469978875355239,0.08208383022118794
2018-03-19,51440,148,11125055,75169.2905405405,1.58318266,16806991558.97328365511488455,10615952270.81436702921291543,382983725109.623,0.000144408216881295,0.1425416816330884447460991232,0.00000522,0.0051525293656686633,2.26518729,2235.90881809663188859185,1850,3.9657431570542,1826087.99357989025,1850,1826087.99357989025,143.67725948,34.47980700917538,0.11562291023902703,987.074591124265,,-36.09196862946549,17027073.44520979,15686,41188,118509.17470739,116977395.1687710715225038184,6.46067920745169,6377.172287080417360722774258,0.021980415,21.696309148866661269975,266102.45519652,262662972.1602680252183155578,0.09892245199921564,0.05607127156657323,0.08255915366376178
2018-03-20,51009,138,10219043,74051.0362318841,1.69456618,17999230587.31607644932546259,10621733619.00442725740563458,393744515098.118,0.0000645909473185622,0.06827183716928791869726576216,0.00000396,0.0041856713117549352,1.22729259,1297.2331780536393603258,1725,3.69741295620957,1823303.7911053695,1725,1823303.7911053695,120.80572397,40.39542990755257,0.11882211219876863,1056.98770498862,,-27.594372629209236,17028798.44520979,19001,47580,140960.19530879,148993193.3341855814043359698,8.22924873557776,8698.214734798839540829925091,0.02017,21.3194420096204654,391547.65483879,413861057.0817289747648845698,0.09845798270196991,0.05750075213244364,0.08311029848459812
2018-03-21,57236,139,10893475,78370.3237410072,1.64398073,17447321153.84352063252050809,10612850155.46192063877731667,414548271793.059,0.000154874418913888,0.1586646323990489603141703398,0.00000454,0.0046511065942542672,2.91179395,2983.053753734511012036,1737.5,3.72382585046232,1780021.521479469,1737.5,1780021.521479469,128.71741847,40.36321213960911,0.1153738322400357,1024.47281811768,,-32.66451012488232,17030535.94520979,18801,52104,132309.4896386,135547475.713768524315470448,8.46848582536657,8675.733538702917262823397958,0.015837935,16.2255339026146381908,441241.9854449,452040420.300577043575355832,0.09848222370366695,0.05675466616609084,0.08058681951051702
2018-03-22,48241,140,9270918,66220.8428571429,1.62326371,17229058825.015969671271004,10613838506.32297021664307985,389161422342.004,0.0000983064719248939,0.09944220013228036067112711586,0.00000458,0.0046329124389064032,1.64397913,1662.9719128121237738352,1750,3.75023060354176,1770217.63495332,1750,1770217.63495332,152.9731164,41.06055203519825,0.11612809605153837,1011.55293425904,,-27.604095050751372,17032285.94520979,16723,42828,111341.69419047,112628017.4637426358020793488,7.05248500857663,7133.961904243580956954110235,0.02383496,24.1103237259468480384,302043.82794732,305533320.4349441766283537728,0.09845925300607479,0.05510399687511942,0.0787226667863401
